-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.763659	-1.722417	-1.653797	-1.560780	-1.446991	-1.316509	-1.173673	-8.183127	-6.947702	-5.715432	-4.515544	-3.373398	-2.309957	-4.527607	-1.618767	0.906789	3.039764	11.339042	14.584674	16.997599	18.649274	38.324995	39.074839	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.762860	-1.720869	-1.651649	-1.558174	-1.444063	-1.313385	-1.170465	-8.157581	-6.922932	-5.691972	-4.493805	-3.353669	-2.292421	-4.476107	-1.574959	0.943133	3.069060	11.393082	14.624846	17.025566	18.666748	38.341938	39.077761	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.760319	-1.716116	-1.645121	-1.550298	-1.435243	-1.303994	-1.160838	-8.081003	-6.848753	-5.621773	-4.428795	-3.294708	-2.240043	-4.322380	-1.444271	1.051485	3.156329	11.553909	14.744246	17.108523	18.718392	38.391544	39.085571	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.755614	-1.707831	-1.633973	-1.536985	-1.420427	-1.288285	-1.144783	-7.953591	-6.725562	-5.505374	-4.321150	-3.197199	-7.268138	-4.068739	-1.228903	1.229809	3.299733	11.817679	14.939550	17.243665	18.801890	38.470173	39.095424	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.748075	-1.695499	-1.617826	-1.517976	-1.399457	-1.266184	-1.122294	-7.775728	-6.554062	-5.343704	-4.171939	-3.062288	-6.864829	-3.719026	-0.932496	1.474743	3.496245	12.178063	15.205306	17.426393	18.913454	38.571884	39.102690	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.736831	-1.678454	-1.596197	-1.492945	-1.372142	-1.237612	-1.093382	-7.548052	-6.335310	-5.138107	-3.982689	-2.891587	-6.355708	-3.278580	-0.560090	1.781653	3.741698	12.626384	15.534052	17.650431	19.047927	38.688615	39.101101	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.761190	-1.720869	-1.655932	-1.568540	-1.461536	-1.338286	-1.202505	-1.058088	-7.271560	-6.070780	-4.890388	-3.755399	-2.687186	-5.747816	-2.754200	-0.118066	2.144695	4.030863	13.151791	15.916487	17.907983	19.198927	38.810425	39.082970	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.748075	-1.699108	-1.627128	-1.534296	-1.423401	-1.297719	-1.160838	-8.132045	-6.947702	-5.762438	-4.602851	-3.492567	-2.451649	-5.049708	-2.154078	0.385937	2.556916	10.329006	13.741488	16.341693	18.189936	37.810603	38.925805	39.039450	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.763659	-1.728416	-1.670472	-1.591265	-1.492945	-1.378244	-1.250330	-1.112655	-7.750372	-6.578491	-5.412805	-4.278340	-3.197199	-2.188014	-4.271395	-1.487711	0.943133	3.010366	11.175627	14.381008	16.797389	18.486094	38.124937	39.022032	38.960836	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.746910	-1.700887	-1.633973	-1.547654	-1.444063	-1.325862	-1.196104	-1.058088	-7.321673	-6.166600	-5.025014	-3.920260	-2.872813	-6.411754	-3.424250	-0.765780	1.543720	3.496245	12.076147	15.054535	17.270229	18.785446	38.423599	39.085571	38.836906	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.757565	-1.720869	-1.664327	-1.588782	-1.495758	-1.387364	-1.266184	-1.135146	-7.979051	-6.848753	-5.715432	-4.602851	-3.532592	-2.523425	-5.369183	-2.520883	-0.000000	2.177047	4.005062	13.010929	15.745263	17.746134	19.076463	38.688615	39.102500	38.657276	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.762860	-1.732713	-1.684279	-1.617826	-1.534296	-1.435243	-1.322748	-1.199305	-1.067706	-7.447269	-6.335310	-5.229164	-4.150767	-3.119878	-7.268138	-4.271395	-1.574959	0.797071	2.831805	10.730267	13.959467	16.435788	18.210640	37.787897	38.901865	39.058958	38.411773	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.764434	-1.738164	-1.695499	-1.636229	-1.560780	-1.470186	-1.366023	-1.250330	-1.125507	-7.953591	-6.873457	-5.785986	-4.712761	-3.673856	-2.687186	-5.967041	-3.134051	-0.600988	1.612254	3.496245	11.973393	14.900857	17.108523	18.649274	38.255163	39.045630	38.941597	38.090803	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.762860	-1.738164	-1.699108	-1.645121	-1.576209	-1.492945	-1.396441	-1.288285	-1.170465	-8.362202	-7.321673	-6.262849	-5.206352	-4.171939	-3.177812	-2.240043	-4.630994	-1.973663	0.385937	2.432000	4.158423	13.198344	15.814271	17.746134	19.047927	38.638660	39.103115	38.738015	37.685704	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.757565	-1.732713	-1.695499	-1.645121	-1.581270	-1.504149	-1.414462	-1.313385	-1.202505	-1.083749	-7.674390	-6.651921	-5.621773	-4.602851	-3.613090	-2.668835	-6.022173	-3.278580	-0.807278	1.370442	3.242677	11.393082	14.381008	16.679459	18.331964	37.877390	38.918002	39.058958	38.437176	64.262727	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.763659	-1.746910	-1.720869	-1.684279	-1.636229	-1.576209	-1.504149	-1.420427	-1.325862	-1.221676	-1.109442	-7.928144	-6.947702	-5.951623	-4.957552	-3.982689	-3.043168	-7.268138	-4.476107	-1.928869	0.347868	2.337196	4.030863	12.868250	15.498235	17.477231	18.850459	38.423599	39.074839	38.899702	38.029775	63.236295	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.761190	-1.748075	-1.728416	-1.700887	-1.664327	-1.617826	-1.560780	-1.492945	-1.414462	-1.325862	-1.228055	-1.122294	-8.081003	-7.146604	-6.190623	-5.229164	-4.278340	-3.353669	-2.469534	-5.530674	-2.943117	-0.600988	1.474743	3.271256	11.339042	14.256547	16.528393	18.189936	19.287564	38.820385	39.093381	38.614203	64.814799	62.034598	
-1.763659	-1.762860	-1.760319	-1.755614	-1.748075	-1.736831	-1.720869	-1.699108	-1.670472	-1.633973	-1.588782	-1.534296	-1.470186	-1.396441	-1.313385	-1.221676	-1.122294	-8.132045	-7.246531	-6.335310	-5.412805	-4.493805	-3.592909	-2.724002	-6.411754	-3.818304	-1.444271	0.686325	2.556916	4.158423	13.010929	15.534052	17.451888	18.801890	38.341938	39.049853	38.960836	38.193971	63.708951	60.654053	
-1.722417	-1.720869	-1.716116	-1.707831	-1.695499	-1.678454	-1.655932	-1.627128	-1.591265	-1.547654	-1.495758	-1.435243	-1.366023	-1.288285	-1.202505	-1.109442	-8.081003	-7.246531	-6.383746	-5.505374	-4.624765	-3.755399	-2.910400	-7.094506	-4.527607	-2.154078	-0.000000	1.915194	3.578958	11.817679	14.544316	16.679459	18.251633	19.299761	38.810425	39.097898	38.667766	37.633432	62.393685	59.094702	
-1.653797	-1.651649	-1.645121	-1.633973	-1.617826	-1.596197	-1.568540	-1.534296	-1.492945	-1.444063	-1.387364	-1.322748	-1.250330	-1.170465	-1.083749	-7.928144	-7.146604	-6.335310	-5.505374	-4.668694	-3.837535	-3.024086	-2.240043	-5.049708	-2.707286	-0.560090	1.370442	3.069060	10.730267	13.608364	15.916487	17.674578	18.913454	38.423599	39.061537	38.954551	38.208326	63.815194	60.869257	57.360302	
-1.560780	-1.558174	-1.550298	-1.536985	-1.517976	-1.492945	-1.461536	-1.423401	-1.378244	-1.325862	-1.266184	-1.199305	-1.125507	-8.362202	-7.674390	-6.947702	-6.190623	-5.412805	-4.624765	-3.837535	-3.062288	-2.309957	-5.369183	-3.086128	-0.974476	0.943133	2.649491	4.133103	12.772116	15.205306	17.108523	18.504755	37.942200	38.893531	39.085338	38.614203	37.580409	62.354182	59.140442	55.458294	
-1.446991	-1.444063	-1.435243	-1.420427	-1.399457	-1.372142	-1.338286	-1.297719	-1.250330	-1.196104	-1.135146	-1.067706	-7.953591	-7.321673	-6.651921	-5.951623	-5.229164	-4.493805	-3.755399	-3.024086	-2.309957	-5.476714	-3.278580	-1.228903	0.649180	2.337196	3.821734	12.076147	14.584674	16.589309	18.105724	19.159179	38.638660	39.095424	38.877072	38.075686	63.565619	60.654053	57.216415	53.399649	
-1.316509	-1.313385	-1.303994	-1.288285	-1.266184	-1.237612	-1.202505	-1.160838	-1.112655	-1.058088	-7.979051	-7.447269	-6.873457	-6.262849	-5.621773	-4.957552	-4.278340	-3.592909	-2.910400	-2.240043	-5.369183	-3.278580	-1.314684	0.499449	2.144695	3.606329	11.553909	14.087936	16.148996	17.746134	18.897893	38.341938	39.022032	39.026115	38.437176	64.527358	61.913153	58.726487	55.110502	81.301485	
-1.173673	-1.170465	-1.160838	-1.144783	-1.122294	-1.093382	-1.058088	-8.132045	-7.750372	-7.321673	-6.848753	-6.335310	-5.785986	-5.206352	-4.602851	-3.982689	-3.353669	-2.724002	-7.094506	-5.049708	-3.086128	-1.228903	0.499449	2.079666	3.496245	11.230315	13.741488	15.814271	17.451888	18.666748	38.045869	38.901865	39.091585	38.688406	37.771132	62.935892	59.996651	56.587954	52.839799	77.607389	
-8.183127	-8.157581	-8.081003	-7.953591	-7.775728	-7.548052	-7.271560	-6.947702	-6.578491	-6.166600	-5.715432	-5.229164	-4.712761	-4.171939	-3.613090	-3.043168	-2.469534	-6.411754	-4.527607	-2.707286	-0.974476	0.649180	2.144695	3.496245	11.120721	13.563597	15.605156	17.243665	18.486094	37.787897	38.768741	39.102690	38.853337	38.090803	63.744486	61.039938	57.836622	54.259184	80.072528	73.745473	
-6.947702	-6.922932	-6.848753	-6.725562	-6.554062	-6.335310	-6.070780	-5.762438	-5.412805	-5.025014	-4.602851	-4.150767	-3.673856	-3.177812	-2.668835	-7.268138	-5.530674	-3.818304	-2.154078	-0.560090	0.943133	2.337196	3.606329	11.230315	13.563597	15.534052	17.135863	18.371308	19.250277	38.651436	39.085571	38.954551	38.319636	64.362949	61.872482	58.865039	55.458294	82.200163	76.044729	69.749897	
-5.715432	-5.691972	-5.621773	-5.505374	-5.343704	-5.138107	-4.890388	-4.602851	-4.278340	-3.920260	-3.532592	-3.119878	-2.687186	-2.240043	-6.022173	-4.476107	-2.943117	-1.444271	-0.000000	1.370442	2.649491	3.821734	11.553909	13.741488	15.605156	17.135863	18.331964	19.198927	38.571884	39.061537	39.011573	38.474499	64.814799	62.511584	59.684125	56.441838	52.890801	78.018608	71.864145	65.656979	
-4.515544	-4.493805	-4.428795	-4.321150	-4.171939	-3.982689	-3.755399	-3.492567	-3.197199	-2.872813	-2.523425	-7.268138	-5.967041	-4.630994	-3.278580	-1.928869	-0.600988	0.686325	1.915194	3.069060	4.133103	12.076147	14.087936	15.814271	17.243665	18.371308	19.198927	38.543810	39.045630	39.039450	38.569364	37.685704	62.973827	60.305584	57.216415	53.805064	79.662184	73.663508	67.572828	61.504261	
-3.373398	-3.353669	-3.294708	-3.197199	-3.062288	-2.891587	-2.687186	-2.451649	-2.188014	-6.411754	-5.369183	-4.271395	-3.134051	-1.973663	-0.807278	0.347868	1.474743	2.556916	3.578958	10.730267	12.772116	14.584674	16.148996	17.451888	18.486094	19.250277	38.571884	39.045630	39.047663	38.614203	37.787960	63.273344	60.740378	57.789225	54.510493	80.974113	75.140644	69.183482	63.213876	85.576488	
-2.309957	-2.292421	-2.240043	-7.268138	-6.864829	-6.355708	-5.747816	-5.049708	-4.271395	-3.424250	-2.520883	-1.574959	-0.600988	0.385937	1.370442	2.337196	3.271256	4.158423	11.817679	13.608364	15.205306	16.589309	17.746134	18.666748	37.787897	38.651436	39.061537	39.039450	38.614203	37.821356	63.420405	60.997393	58.166869	55.010823	81.955321	76.291412	70.479992	64.627858	87.816693	79.367565	
-4.527607	-4.476107	-4.322380	-4.068739	-3.719026	-3.278580	-2.754200	-2.154078	-1.487711	-0.765780	-0.000000	0.797071	1.612254	2.432000	3.242677	4.030863	11.339042	13.010929	14.544316	15.916487	17.108523	18.105724	18.897893	38.045869	38.768741	39.085571	39.011573	38.569364	37.787960	63.420405	61.082399	58.354346	55.309450	82.607769	77.113874	71.456403	65.736404	89.630463	81.299183	73.234629	
-1.618767	-1.574959	-1.444271	-1.228903	-0.932496	-0.560090	-0.118066	0.385937	0.943133	1.543720	2.177047	2.831805	3.496245	4.158423	11.393082	12.868250	14.256547	15.534052	16.679459	17.674578	18.504755	19.159179	38.341938	38.901865	39.102690	38.954551	38.474499	37.685704	63.273344	60.997393	58.354346	55.408715	82.933407	77.607389	72.109024	66.532621	60.964828	82.820372	74.867064	67.227613	
0.906789	0.943133	1.051485	1.229809	1.474743	1.781653	2.144695	2.556916	3.010366	3.496245	4.005062	10.730267	11.973393	13.198344	14.381008	15.498235	16.528393	17.451888	18.251633	18.913454	37.942200	38.638660	39.022032	39.091585	38.853337	38.319636	64.814799	62.973827	60.740378	58.166869	55.309450	82.933407	77.771884	72.435788	67.012019	61.581505	83.916796	76.106552	68.575539	61.392116	
3.039764	3.069060	3.156329	3.299733	3.496245	3.741698	4.030863	10.329006	11.175627	12.076147	13.010929	13.959467	14.900857	15.814271	16.679459	17.477231	18.189936	18.801890	19.299761	38.423599	38.893531	39.095424	39.026115	38.688406	38.090803	64.362949	62.511584	60.305584	57.789225	55.010823	82.607769	77.607389	72.435788	67.172087	61.890936	84.578526	76.940017	69.549623	62.474460	79.404923	
11.339042	11.393082	11.553909	11.817679	12.178063	12.626384	13.151791	13.741488	14.381008	15.054535	15.745263	16.435788	17.108523	17.746134	18.331964	18.850459	19.287564	38.341938	38.810425	39.061537	39.085338	38.877072	38.437176	37.771132	63.744486	61.872482	59.684125	57.216415	54.510493	81.955321	77.113874	72.109024	67.012019	61.890936	84.799742	77.358874	70.138566	63.203668	80.599387	71.749380	
14.584674	14.624846	14.744246	14.939550	15.205306	15.534052	15.916487	16.341693	16.797389	17.270229	17.746134	18.210640	18.649274	19.047927	37.877390	38.423599	38.820385	39.049853	39.097898	38.954551	38.614203	38.075686	64.527358	62.935892	61.039938	58.865039	56.441838	53.805064	80.974113	76.291412	71.456403	66.532621	61.581505	84.578526	77.358874	70.335626	63.570563	81.322573	72.631919	64.486038	
16.997599	17.025566	17.108523	17.243665	17.426393	17.650431	17.907983	18.189936	18.486094	18.785446	19.076463	37.787897	38.255163	38.638660	38.918002	39.074839	39.093381	38.960836	38.667766	38.208326	37.580409	63.565619	61.913153	59.996651	57.836622	55.458294	52.890801	79.662184	75.140644	70.479992	65.736404	60.964828	83.916796	76.940017	70.138566	63.570563	81.564721	73.076377	65.093129	57.646829	
18.649274	18.666748	18.718392	18.801890	18.913454	19.047927	19.198927	37.810603	38.124937	38.423599	38.688615	38.901865	39.045630	39.103115	39.058958	38.899702	38.614203	38.193971	37.633432	63.815194	62.354182	60.654053	58.726487	56.587954	54.259184	82.200163	78.018608	73.663508	69.183482	64.627858	89.630463	82.820372	76.106552	69.549623	63.203668	81.322573	73.076377	65.296519	58.015512	70.308369	
38.324995	38.341938	38.391544	38.470173	38.571884	38.688615	38.810425	38.925805	39.022032	39.085571	39.102500	39.058958	38.941597	38.738015	38.437176	38.029775	64.814799	63.708951	62.393685	60.869257	59.140442	57.216415	55.110502	52.839799	80.072528	76.044729	71.864145	67.572828	63.213876	87.816693	81.299183	74.867064	68.575539	62.474460	80.599387	72.631919	65.093129	58.015512	70.537170	62.173371	
39.074839	39.077761	39.085571	39.095424	39.102690	39.101101	39.082970	39.039450	38.960836	38.836906	38.657276	38.411773	38.090803	37.685704	64.262727	63.236295	62.034598	60.654053	59.094702	57.360302	55.458294	53.399649	81.301485	77.607389	73.745473	69.749897	65.656979	61.504261	85.576488	79.367565	73.234629	67.227613	61.392116	79.404923	71.749380	64.486038	57.646829	70.308369	62.173371	54.680241	
